 10.93       -14.37       -13.43         5.75         0.38         -5.5        -6.89        14.81         -2.9       -11.79        -8.94        -4.78         8.13         -0.6         1.88         0.31         2.74         2.49        -2.23        -0.96        -3.72        -7.67         -5.6        -3.91      3.13997
 8.36        -13.2       -14.97         4.51         2.58        -3.42        -9.12        13.21         -0.1       -10.17        -8.21        -1.51         6.19        -2.46         1.86         0.57         3.55            3        -2.58        -0.95        -2.32        -4.98        -4.02        -4.01      3.13859
 5.24        -12.4       -11.74         1.22         5.95        -2.17       -11.86        11.72         3.27        -8.49        -6.48        -1.41          5.5        -5.05         1.86         0.35         3.21         2.28        -2.85        -0.97        -0.68        -0.73        -1.57        -3.77      3.13753
 3.59       -10.02        -9.34        -1.89         7.57        -2.11       -13.26         10.1         4.02        -5.14        -3.58         0.49          3.4        -5.17         1.94        -0.07         2.79         1.69        -2.73           -1            0         1.79         0.01        -3.22      3.13965
 3.52        -9.44        -8.83        -4.42         7.91        -1.65       -14.21         9.55         6.96        -4.29        -0.37          1.4         2.91           -8         1.94        -0.09         3.43         2.32        -2.51        -1.02         1.59         5.69          2.7        -2.64      3.15168
 -7.7         -9.2         -2.3         -3.7            1          0.1         -3.9         11.2         -3.5         -8.5         13.2         13.4         -3.8        -14.1         2.02         -0.4        -0.81        -1.96        -4.49        -0.96        -3.25        -0.98        -0.22        -3.18       3.1491
 -7.36       -10.89        -0.97        -2.15         3.22        -0.65        -2.76         9.72        -3.53       -11.53        11.75        11.06        -4.59       -13.42         2.11        -0.53        -1.97         -3.3        -5.02        -0.87        -4.13        -3.63        -1.98        -3.83      3.12186
 -5.49        -11.7         2.21        -0.13         5.85        -2.53        -0.81         7.09        -6.25       -11.96         9.01        10.09         -4.6          -13         2.06        -1.02        -3.57        -4.76        -5.33        -0.96        -5.85        -7.67        -4.71        -4.59       3.1319
 -6.09       -12.71         5.49         2.75         3.99         0.77        -0.55          6.3        -7.75       -12.67          9.3         8.63        -3.01       -12.64         2.07        -1.41        -5.43        -6.49        -5.87        -0.97        -6.67         -8.9        -5.54         -4.4      3.12243
 -7.71       -14.35         8.86         2.95          2.9         1.13         2.16         6.27       -10.22       -14.56        10.71         6.52         0.24       -11.47         2.04        -1.59        -6.55        -7.37         -6.3        -1.07        -7.84       -10.26         -6.4        -3.67      3.13236
 -8.74       -13.52         8.98         3.97         0.56         1.85         3.51         3.51       -13.59       -12.03        13.88          4.9         3.28        -9.98         2.16        -1.65         -7.1        -7.86        -6.45        -1.03        -8.88       -11.07        -6.78        -2.51      3.12965
 -10.15       -11.37         9.09         6.79        -0.02         5.15          5.6         3.37       -14.75        -8.67        13.03         3.47         4.36        -6.65         2.06         -1.8        -7.91        -8.55        -7.39        -1.11        -8.88       -10.92        -6.54        -1.57      3.10592
 -10.55       -11.31         9.38         9.27        -3.21         7.12         8.08          2.2       -11.92        -7.62        10.81         2.99         7.21        -6.63         2.07        -1.87        -8.53        -9.01        -7.84         -1.1        -8.22       -10.26        -5.91        -1.22      3.08988
 -13.79        -8.14        10.71        12.65        -4.88         9.56         9.58        -0.56        -9.35        -5.39         7.64         2.87         8.81        -3.16         2.07        -2.25        -9.66        -9.95        -8.38        -1.12        -7.68        -9.72        -5.58         -0.6      3.10641
 -14.78        -5.85        11.05        13.57        -7.23         9.75        11.65         -3.5        -6.95        -4.87         6.12         1.07        11.67        -2.64         2.08        -2.45       -10.07       -10.25         -8.5        -1.19        -7.32        -9.34        -5.23        -0.17      3.12511
 -12.01         -8.9        14.23        11.49        -4.71         9.45        12.16        -1.29           -4         -1.9         5.21          0.6        12.69        -0.99         2.02        -2.77       -10.07        -10.3        -8.65        -1.15        -5.38        -6.69        -3.13         0.54      3.15046
 -9.24       -10.96        13.43        10.04         -2.3         9.33        12.71         -1.2        -1.95            0         1.93        -2.38        13.27        -0.62         2.06        -2.62         -9.6       -10.03        -8.84        -1.13        -4.16        -5.15        -2.37         0.29      3.14123
 -6.32       -13.85        12.65         9.93        -0.55         5.96        13.24         0.89        -0.25         1.49          1.8         -2.9        13.65         2.74         2.05        -2.37        -9.13        -9.69         -8.6        -1.14        -2.64        -2.21         -0.6         1.07      3.14687
 -6.03       -13.57        11.01         7.92        -0.19          3.5         14.1         4.22         3.05         1.92         0.68        -4.76        10.26         6.05         2.03        -2.21        -8.19        -8.85        -8.19        -1.07        -0.44         1.89         1.37         1.15      3.13573
 -5.55       -11.52         9.53         6.22         2.63         2.57        12.53         5.83         5.83         3.39         0.36        -6.64         6.87            9          2.1         -2.2        -7.55        -8.55        -8.02        -1.01         1.55         5.31         3.13         1.44      3.15168
 -5.5       -10.32          7.4         5.31         4.38         0.62        11.83         7.54         6.08          6.1        -1.28        -9.49         4.58        10.23         2.09        -2.02        -6.66        -7.86        -7.72        -0.94         2.72            7         3.95         1.23      3.16112
 -4.49        -7.93         4.07         4.16         6.43          0.5         8.75         8.53         7.02          8.4        -3.79       -12.82         3.79        11.55         1.92        -1.78        -4.89        -6.43        -7.33        -1.08         3.56         8.16         4.61         1.27      3.15905
 -1.48         -7.9         6.06         0.72         5.14         3.68        11.94         8.52            4        11.86        -4.59       -11.63         1.71        10.46         2.05         -2.2        -4.69        -6.31        -7.83        -0.98          3.1         7.31         3.79         0.49      3.13522
 -0.51        -6.09         9.56        -0.88         1.97         5.97         13.4          6.1         2.17           13        -5.96        -8.89         0.51        10.21         2.03        -2.85        -5.41        -6.74        -7.89        -0.97         2.08         5.63         2.44        -0.27       3.1109
 0.71        -5.81        12.06        -0.93         1.18         6.41        13.53         5.06        -0.39        14.96        -9.15        -5.49        -2.85         7.51         1.97        -3.29        -6.05        -7.14        -7.87        -0.93         1.13          3.2         0.38        -2.11       3.1089
 2.72         -4.3        13.67        -1.25        -1.94          6.8        13.58         3.86        -3.36        14.01       -10.37        -4.88        -3.74         6.35         1.95        -3.74        -6.45        -7.18        -7.47        -1.03        -0.83        -1.11        -2.17        -2.97      3.11138
 5.19        -1.85        13.34        -2.49         -3.1         7.19        13.29         0.46         -4.1        12.47       -11.55           -3        -6.25         4.01         1.93           -4        -6.17        -6.75        -7.13        -1.13        -2.31         -4.4         -4.2        -4.15      3.12254
 5.53        -0.65        11.45        -4.34        -3.85         7.94        10.88        -1.63        -4.29        10.77       -14.02        -1.72        -7.69         1.87         1.94         -3.9        -5.14        -5.65        -6.58        -1.13        -3.22        -6.69        -5.88        -5.44      3.12769
 7.35         2.12         9.64        -6.17        -6.64         8.38        10.16        -3.08        -6.06         8.86       -14.38         0.19        -9.58         0.26         1.89        -3.98        -3.98        -4.12        -5.82        -1.14        -4.57        -8.83        -7.41        -6.45      3.15007
 8         0.36        13.07        -6.07        -8.97        10.67         7.59        -1.58        -6.64         9.09       -14.79         2.62        -9.15         3.16         1.86        -4.22        -4.85        -4.87        -5.63        -1.23        -4.64        -8.95        -7.47        -6.09      3.15015
 10.07        -0.21        14.65        -3.58       -10.12        12.77         4.74        -0.28        -9.46        10.64       -13.57         5.48        -5.88         4.71         1.85        -4.63        -5.34        -5.36        -5.41        -1.03        -5.05        -9.35        -7.59        -5.52       3.1585
 11.61        -1.92        13.84        -0.15       -10.15        14.14         3.63         2.33       -11.74        13.84       -12.47          6.1        -5.33         5.04         1.83         -4.5        -5.91        -6.01        -5.78        -1.06        -5.03        -9.05         -7.2        -5.03      3.12949
 13.33        -2.02        13.18          0.1       -12.18         12.4         1.41         3.32       -14.29        13.62       -10.53         6.85        -3.25         5.59         1.72         -4.5        -5.37        -5.15         -4.7        -1.09        -5.93        -9.85        -7.57        -4.69      3.11872
 14.5         -3.1        12.82         3.38       -14.38         9.66         0.68         3.87       -14.16        11.68        -8.51        10.16        -2.24         8.04         1.84        -4.49        -6.09         -5.8        -3.95        -0.97           -6        -9.82        -7.44        -4.02      3.11021
 14.4        -5.51        12.74         6.62       -12.35         6.64        -1.65         6.31       -13.42         9.37        -5.86         11.7         0.35         8.85         1.82        -4.29        -6.78        -6.46        -3.57        -1.02        -5.66        -9.03        -6.46         -2.8      3.11841
 6.1        -11.4          1.4         -1.4          0.3          6.7          9.4          4.4         -9.5         -6.3        -12.8         -4.6          3.8         -0.2         1.83         -1.7        -1.43        -2.19        -6.92        -1.04         -7.2       -11.64         -9.3        -5.79       3.1256
 3.04       -14.57         4.51         1.97         2.83         9.64        11.88         7.72       -12.98        -7.47       -10.23        -6.11         4.82        -1.21         1.87        -1.65        -3.61        -4.79        -8.16        -1.07        -7.96       -11.92        -9.46        -5.39      3.15216
 0.37       -12.52         5.71         2.29          6.1        12.08        12.21         9.06       -14.07        -9.01        -8.79        -6.31         7.06        -2.74         1.94        -1.82        -4.63        -6.12        -8.83        -1.01        -8.26       -11.98        -9.39        -4.97      3.13916
 -3       -11.64         8.64            4         9.11        14.45         14.5         9.99        -12.6          -11        -6.58        -6.35         9.33        -3.81         2.02        -2.15        -6.39        -7.91        -9.59        -0.91        -7.88       -11.77         -8.8        -3.77      3.15374
 -4.95        -8.89         9.62         6.33         9.44        12.13        11.26        13.01       -10.65       -12.46        -6.11         -6.9        10.81        -6.25         2.01        -2.41        -7.75        -8.92        -9.42        -0.95        -6.91       -11.03         -7.9        -3.54      3.13123
 -6.01        -8.41        11.75         8.11        10.89        12.08         9.75        13.97        -9.88       -14.28        -6.06        -8.54        12.82        -6.52         2.03        -2.72        -8.65        -9.65         -9.5        -0.93        -6.87       -10.96         -7.7        -3.06      3.11693
 -6.5        -8.32        13.32        10.49        12.11        11.92         6.38        13.82        -7.58       -13.69        -5.29        -9.13        13.92        -9.37         2.08        -2.98        -9.52       -10.41        -9.49        -0.82        -5.83        -9.74        -6.57        -2.99      3.10615
 -8.23        -5.37        14.52        12.24        13.69         8.47         4.31        10.41        -4.99        -11.6        -3.75        -9.35        13.85       -11.48         2.13        -3.35       -10.35       -10.98        -9.21        -0.84         -5.1        -8.37        -5.42        -2.74      3.11099
 -8.97        -8.68        12.69        12.04        12.27         9.57         4.03        13.26        -6.29       -13.12        -3.54        -11.8        13.11       -11.24          2.1        -2.81         -9.9       -10.66        -9.23        -0.83        -5.22         -8.7        -5.68        -3.04      3.13351
 -10.7       -12.06         9.73        10.66        10.13        12.02         1.16        14.92        -8.05       -14.19        -1.18       -12.38         12.4       -10.38         2.11        -2.03        -9.12       -10.09        -9.13        -0.79         -5.7        -9.14         -5.9        -2.96      3.12316
 -13.04       -12.63         7.66         9.73         6.77        13.26        -0.78        13.74       -10.25       -14.41         2.22       -13.42        11.24        -8.86         2.05        -1.53        -8.44        -9.58        -8.85         -0.9        -6.71          -10        -6.31        -2.57      3.13374
 -13.96       -14.26          7.2         9.18         6.64        14.92        -4.19        11.56       -11.74       -14.31         5.36       -14.12         7.83        -8.32         2.14        -1.27        -8.39        -9.58        -8.75        -0.92        -7.57       -10.48        -6.65        -2.57      3.11898
 -13.34       -10.77         6.01         8.69         4.35        13.75        -7.47        11.04       -12.49       -11.57         6.23       -12.39         4.93        -6.25         2.16         -1.4        -8.24         -9.3        -7.98        -0.98        -7.55       -10.31        -6.52        -2.57      3.12762
 -12.79        -7.46         2.83         7.81         4.07        10.95        -9.41        10.48       -14.41        -8.14         6.27       -11.96         4.15        -2.98         2.13        -1.29        -7.35        -8.51        -7.18        -0.99        -7.82       -10.63        -6.82        -2.34      3.11423
 -12.73        -4.68         0.41         6.98         1.21        10.82       -12.37         9.94        -12.5        -4.94          8.7        -9.59         4.12          0.4         2.22        -1.19        -6.89        -8.15        -6.45        -0.91        -6.78        -9.01         -5.1        -0.99      3.12848
 -10.4        -5.58        -2.58         7.44         2.01        13.22       -14.31        10.83       -14.22        -4.62        10.32        -9.11         7.59        -0.91         2.12        -0.85        -5.58         -7.2        -6.57        -0.92        -7.14        -9.29        -4.98         -0.4      3.10597
 -7.63        -6.41        -4.23         9.91         4.98         14.4       -13.83         13.7       -12.52        -3.31        12.42        -6.12         8.69         -1.3         2.01        -0.73        -5.24        -7.09        -7.17        -0.94        -5.88        -6.86        -2.78         0.66       3.1028
 -6.57        -9.15        -4.35        11.26         6.53        13.45       -13.49        13.73        -9.15         -3.1        14.63        -3.58        10.87        -2.92         2.07        -0.58        -5.22        -7.28        -7.34         -0.8        -4.36        -3.29        -0.27         1.46      3.10229
 -3.22       -12.34        -4.84        13.02         8.68        11.85       -11.02        14.16        -7.19            0        11.29        -2.92        11.97        -4.16         1.98         -0.4        -4.73        -6.99        -7.63        -0.89        -2.95        -0.67         0.96          1.2      3.12295
 -2.89       -13.43        -8.11        13.06        12.16        11.77        -8.59        13.25        -7.05         1.16         10.2        -2.84        14.59        -4.38         2.05         0.14        -3.78        -6.55        -8.27        -0.92        -2.95         -0.8         0.96         1.44       3.1305
 -0.66       -14.43       -11.48        14.69        13.56         10.5        -7.64        12.91        -4.76         3.29         8.98        -0.53        14.92        -4.84         1.98         0.56        -2.43        -5.47        -8.27        -0.95        -1.63         2.09         2.44         1.53      3.12399
 -0.48       -12.96       -13.83        14.86        13.37         7.03        -6.91         12.2        -4.54         6.66         7.18         0.42        13.63        -7.48         1.96         0.82        -1.58        -4.56        -7.85        -0.96        -0.88         3.38         2.95         0.83      3.13434
 3.02       -13.56       -13.55        14.57        12.69         8.25        -3.95        14.92        -5.17         3.37         7.19        -2.21        11.84         -7.1         1.95         0.58        -1.09        -4.04        -8.12        -0.86        -1.13         2.57         2.29         0.29      3.13276
 3.31       -13.29       -12.32        13.94        11.05        10.83        -3.31        14.56        -8.65         0.21        10.06        -2.31        10.69        -4.91         1.89         0.38        -1.23           -4         -8.3        -0.89        -3.25        -1.59         0.29         0.53       3.1339
 6.66       -11.14        -9.19        10.77         9.19        11.43        -2.21        13.21       -10.97        -0.89        10.91        -3.88          7.2        -3.15         1.86        -0.37        -1.26        -3.64        -8.05        -0.91        -4.73        -4.67        -1.55         0.11      3.13213
 8.62        -8.49        -6.89         8.23          8.3        12.05         1.22        10.39       -13.78        -4.06        11.94        -5.16         7.09         -1.8         1.89           -1        -1.54        -3.66        -8.19        -0.93        -6.81        -8.41        -4.03        -0.04      3.15553
 11.94        -6.21        -3.62         6.96          4.9        12.31         1.59         9.41          -14        -4.24        14.49        -6.95          5.5        -1.47         1.82        -1.78        -1.99        -3.67         -7.7        -1.01        -7.07        -8.46        -3.85          0.3      3.15737
 14.96         -3.4        -0.98         3.82         3.06        13.93         4.72         9.09       -10.63        -5.89        13.62        -8.63         2.36         1.93         1.86        -2.53        -1.92        -3.47        -7.79        -1.05        -6.44        -7.51         -3.4         0.34      3.14627
 11.85        -0.02        -0.62         0.92         1.73        13.08         6.05         6.09        -8.29        -6.06        13.31       -10.78        -0.06         4.28         1.82        -2.72        -1.56         -2.9        -7.57        -1.03        -6.03         -6.8        -3.05         0.38       3.1244
 10.51        -1.17         2.36         1.83         3.91        10.31          7.2         3.79       -11.42         -8.3        14.97           -8        -3.48          3.5          1.9        -2.93        -3.27        -4.59        -7.64        -1.02        -7.72        -9.51        -5.27        -0.54      3.12446
 -4.8        -12.9          3.6         -8.7         -3.5            7          0.5         -5.7          1.4        -13.9          8.4          2.2        -11.9         -3.6         2.01        -1.03        -1.03        -1.93        -5.71        -1.18        -5.93        -7.54        -4.88        -4.03      3.13302
 -2.02        -10.6         6.18        -7.95        -3.78         6.16         2.02         -5.8        -1.49       -12.75         6.32         4.53       -14.43        -4.78         2.05        -1.75        -2.12        -2.89        -5.49        -1.05        -6.68        -9.21        -6.53        -5.38      3.15454
 -1.94        -10.3          6.2        -6.74        -4.63         3.74         3.56        -6.21        -1.91       -12.31         5.29         5.46       -14.11        -6.54         2.01        -1.77        -2.54        -3.09        -5.18        -1.13        -6.91        -9.55        -6.86        -5.81      3.12912
 1.17         -8.9         7.78        -6.44        -7.53         1.75         6.79        -9.17        -3.74       -10.86         3.55         7.69        -13.9        -9.97         2.04        -2.28        -3.11        -3.22        -4.61        -1.21        -7.81       -10.77        -8.06        -6.81      3.13652
 3.87        -5.94         8.12        -6.32         -9.3          1.3         6.95        -11.4        -6.84        -8.63         2.79         8.96       -11.78       -11.69         1.98        -2.74        -3.07        -2.84        -3.95        -1.22        -8.81        -11.7        -9.01        -7.27       3.1221
 3.98        -4.25        10.23        -4.33       -12.44         1.02         8.21       -13.34        -9.49        -5.39         1.45         9.89       -10.09       -14.86         1.84        -3.16        -4.12        -3.61        -3.47        -1.35         -9.4       -12.06        -9.48        -7.81      3.13465
 2.85        -3.34        11.45        -1.26       -11.61          1.4         4.91        -10.5       -11.85        -7.01         1.65        10.03       -12.99       -11.85            2        -3.34        -5.82        -5.39        -3.16        -1.28        -9.82       -12.24         -9.9        -8.08      3.12303
 1.44        -1.21        12.18         0.12       -10.18         3.02         3.21       -10.34       -12.73        -8.13         2.84        10.35       -13.57        -8.92         1.89        -3.58        -6.23        -5.88        -3.31        -1.26          -10       -12.36          -10        -7.73      3.11896
 0.53         2.08        13.12         1.26        -6.87         3.07         1.01        -8.52       -14.97       -11.49         5.89        12.75       -12.39        -5.67         1.95        -3.92        -7.07        -6.87        -3.39        -1.21       -10.51       -12.49       -10.03        -7.07      3.11317
 -2.46         2.14        14.13         3.26           -6         4.86        -1.25        -7.85       -12.48       -13.32         7.88        13.93       -10.88        -2.95         1.99        -3.93        -8.12        -7.92        -3.86        -1.18       -10.16       -12.23        -9.42        -5.74      3.13672
 -3.27         5.27        12.58         6.46        -5.79         6.22        -1.66        -4.94        -10.6       -13.87        11.38        14.19        -8.13        -0.43         2.01         -4.1        -8.88        -8.69        -4.53        -1.19        -9.54       -11.55        -8.16        -3.63      3.12783
 -3.54         8.57         9.41         8.75        -4.25         7.71        -2.64        -2.26        -7.42       -14.99        14.51         14.7        -5.65         0.51         2.05        -4.05        -9.16        -9.12         -5.3         -1.2        -8.55       -10.36        -6.42        -1.66      3.13423
 -4.28         10.4         7.69         8.98        -4.24         9.09        -4.81        -0.58        -6.69       -13.93        12.35         12.4        -3.72         2.46         1.96        -4.01        -8.99        -9.07        -5.36        -1.21        -7.91        -9.85        -5.99        -1.34      3.12687
 -3.04        11.69         8.08         7.35        -7.11        11.19         -1.4        -2.98        -7.03        -14.5         9.39         9.61        -2.27         1.65            2        -4.14        -8.64        -8.71         -5.7        -1.19        -8.43       -10.83         -7.1        -2.02      3.13574
 0.11        13.53         8.31          7.2        -9.51        12.66         1.91        -6.43        -7.72       -13.09         6.33         7.68        -0.73         0.88         1.93        -4.45        -8.51        -8.39        -5.91        -1.32        -8.97       -11.45        -7.92        -2.68      3.12808
 0.14        14.25         8.48         5.25       -12.46        13.32         4.08        -8.47        -8.13       -11.21         5.17         5.07         1.75        -2.57         1.92        -4.55        -7.91         -7.8        -5.75        -1.18        -9.03       -11.61        -8.18         -3.4      3.12497
 1.06        14.47         9.28         2.64        -14.4        13.75         7.02       -10.28        -9.65        -8.41          3.8         3.06         3.89        -5.25         1.93        -4.65        -7.48         -7.3        -5.81        -1.22         -9.3        -11.9        -8.54        -3.85      3.11852
 2.4        14.61         9.37         0.62        -12.7        14.82         8.76       -12.55       -11.65        -5.46         0.63         2.77         6.83        -7.29         1.94        -4.68        -6.91        -6.86        -6.24        -1.22        -9.74       -12.29        -9.17        -4.51      3.12375
 3.09        12.14        10.92        -2.11        -9.21        12.56         9.82       -13.58       -13.76        -4.45        -2.38         0.82        10.07        -7.61         1.89        -4.59        -6.36        -6.52        -6.36        -1.35        -10.3       -12.53        -9.67        -4.99      3.12194
 3.23         9.33        12.62        -4.09        -8.54         11.5         9.84       -13.15       -14.13         -2.8        -5.76         -1.8        10.86        -8.24         1.85        -4.52        -6.19        -6.35        -6.23         -1.4       -10.21       -12.59        -9.89        -5.46      3.12832
 2.08         12.7         9.57        -4.74       -10.17        12.44         6.42       -11.69       -11.54        -3.85        -8.56        -4.68        11.58       -10.85         1.96        -4.36         -5.9        -5.92        -5.67        -1.39        -9.79       -12.44        -9.83        -6.19       3.1158
 1.69        13.83         8.03        -5.98       -11.04        14.41         3.94        -9.66       -10.89        -5.42        -10.2         -7.2        12.96       -11.17          1.9        -4.35        -5.02        -4.94        -5.37        -1.31        -9.49       -12.56       -10.03        -6.34      3.11569
 1.28        13.49         5.33        -8.43        -12.6        11.75         3.52         -8.3        -9.46        -6.14          -12        -9.65         13.8       -11.89         1.86        -3.92         -3.7        -3.39        -4.59        -1.42        -9.22       -12.38        -9.89        -6.67      3.11733
 -1.34         12.9         4.14        -8.67       -13.36         9.19         1.12        -5.92        -7.85         -9.4       -13.33       -12.15        12.39       -13.77         2.01        -3.69        -3.39        -2.93        -3.63         -1.1        -8.73       -12.41        -10.1        -7.44      3.13034
 -1.41        12.53         1.06       -10.64       -14.01         6.75         0.89        -3.24        -6.69       -11.91       -13.38       -12.72        11.69       -14.45         1.98        -3.24         -1.8        -1.12        -2.93        -1.09        -8.35       -12.28        -9.95        -7.59      3.14027
 -2.11         10.1         0.71       -12.65       -13.19         3.86        -2.38        -0.39        -3.38        -12.8       -14.47       -13.03        10.07       -13.41         1.98        -2.95        -0.85         0.02        -1.84        -1.08        -6.97       -11.64        -9.24        -7.37      3.12397
 -4.51         9.07        -1.33        -14.2       -10.81          0.7         -5.8         0.29        -2.05       -12.88        -14.2       -14.88         7.35        -10.4            2        -2.44         0.11         1.01        -0.94        -1.12         -6.4       -11.21        -8.82        -7.06      3.11995
 -7.07        12.21        -2.45        -12.7        -7.79         4.13        -8.96         1.64        -2.06       -13.02       -14.35       -12.14         7.03        -9.42         2.03        -2.46        -0.47        -0.04        -1.67        -1.03        -6.09       -11.02        -8.71        -7.01      3.12113
 -7.16         14.2         -2.5        -9.78        -5.44         6.72       -11.34         4.59        -2.58        -13.8       -13.47        -9.15         4.22        -8.56         2.03        -2.58        -1.76        -1.73        -2.43        -1.13        -5.84       -10.84        -8.61        -7.06      3.11951
 -7.5        14.89        -4.35        -8.25        -3.36         9.64       -13.13         5.43        -4.49       -13.37       -12.22        -8.08            1        -6.02         2.09        -2.46        -1.71        -2.04        -3.16        -1.02        -6.28       -11.11        -8.96        -7.15      3.13112
 3.8          3.5          5.6          2.2         13.2          6.1         -2.6        -14.9          2.9         13.6          6.2           -1         12.6         14.6         1.99        -3.57        -5.66        -7.26        -6.97        -1.29        -2.15         1.64         2.46         4.67       3.1123
 4.69         3.06         6.48         5.55        14.86          6.5        -5.39       -14.08         2.02        14.25         3.21         0.73        12.26        11.14         1.93        -3.71        -6.65        -8.11        -7.11         -1.3        -2.28         0.49         1.48         3.55      3.10845
 7.36         2.62         9.78         6.91        12.79         9.05        -8.31       -11.45        -0.22        13.31        -0.25          1.6        11.18         9.06         1.81        -4.27        -7.41        -8.59        -6.91        -1.31        -2.92        -1.99        -0.34         2.25      3.11968
 7.98         1.36        12.27        10.31        11.45        12.01        -11.2        -9.28         -2.3          9.9        -3.67         2.61        10.66         7.97         1.81        -4.57        -8.67        -9.46        -7.09        -1.23        -4.03        -5.49        -2.78         0.96      3.12204
 6.67         4.43        11.98        11.09        13.83        10.81        -10.5        -8.29         -1.1         7.36        -2.69         3.72         8.84         4.59         1.85        -4.72        -9.13        -9.89        -7.31        -1.22        -3.84        -5.08        -2.65         0.27      3.12293
 5.78         6.19         9.45        11.26        14.01        10.13        -9.87        -5.06         1.42         4.25         -2.6         5.89         6.65         2.05         1.89        -4.53        -8.87        -9.74        -7.32        -1.14        -2.63        -2.98        -1.76        -0.64      3.13252
 5.47         8.85         7.06        14.22        14.13         9.33        -8.06        -1.81         3.91         3.94        -0.45         6.18         4.79         0.29          1.8        -4.49        -8.87        -9.75        -7.46        -1.23        -0.99         0.83         0.36        -0.67      3.13672
 2.89        11.34         6.02        13.44        12.45         6.57        -7.82        -1.73          6.1         3.25         1.64         8.62         2.19        -2.25         1.91        -4.44        -8.91        -9.72        -6.87        -1.11         0.13         3.29         1.69         -1.1      3.14673
 -0.27        14.17         2.75        13.04        11.04         5.57        -6.58         1.56         8.36         2.77         2.94        10.97        -0.79         -5.3         2.01        -4.15        -8.46        -9.41        -6.71        -0.97         1.94         6.31         3.34         -1.7      3.13973
 -0.29        14.19         2.72        12.75         9.63          5.3        -5.61         4.14         9.98         0.23         5.44        14.27        -3.61        -7.85         1.97        -4.07        -8.16        -9.16         -6.6        -1.06         2.75         7.84         4.45        -1.91      3.14556
 -2.58        14.97        -0.04         9.59         6.63         3.05        -4.52         6.12        12.27        -1.56         7.18         14.7        -3.77        -8.26         2.07        -3.62        -7.02        -8.09         -5.8        -0.92         3.96         9.44         5.84        -1.44      3.13049
 -2.18        14.74        -2.99         9.33          6.5         2.64        -6.88         7.38        14.44         -0.8         6.36        13.88         -1.5       -10.13         1.93        -3.15        -5.37        -6.75        -5.16        -1.01         5.21        10.81         7.21        -1.07      3.13205
 0.13        13.16        -4.77         8.58         3.68        -0.49        -8.22         8.55         12.3         1.44         3.32        10.51         1.34       -11.15         2.02        -3.03        -4.61         -5.7        -3.72        -0.87         5.11        10.34          6.7        -1.38      3.12762
 3.09        13.12        -6.94         5.52         3.48        -1.41       -11.49         11.5          9.2          4.4         1.92         7.47         3.06       -12.97         1.86        -2.69        -2.34        -3.37        -2.51        -1.04         4.86        10.24         6.69        -1.51      3.11577
 6.41        10.63       -10.42         5.27         0.68        -4.39       -11.99        13.56         6.08          6.1        -0.88         6.28         3.22       -13.27         1.97        -2.29        -0.85        -1.44        -1.08        -0.82         4.39         9.49         5.67        -2.57      3.12612
 6.46          8.8       -10.61          2.2        -1.75        -6.71       -13.51        13.92         5.73         8.41         -1.4         5.87         5.94        -14.1         1.88        -1.96         0.73         0.55         0.43        -0.96         4.57         9.74         6.12        -2.05      3.12803
 7.74         8.22        -12.7         1.55        -3.49        -8.42        -14.9        12.53         3.85        10.35        -4.37         4.81         7.13       -12.49         1.88        -1.73         1.91         2.13         1.65        -0.93         3.87         8.72         5.02        -2.49      3.13136
 8.36         4.88       -14.26         1.44         -4.3         -8.8       -13.46        11.61         0.36         10.7        -6.81         1.47         9.45       -10.86         1.94        -1.28         2.66         2.94         1.62        -0.85         2.14         5.82         2.77        -2.92      3.11185
 8.9         3.96       -14.57        -0.18        -5.73        -12.3       -10.63        11.51         -2.5        13.79        -4.34         4.73        10.16        -9.29         1.91        -1.11         3.52         4.13          2.4        -0.93         1.39         5.28         2.83           -2      3.10316
 10.74         2.46       -13.22        -1.28        -7.03       -14.63        -9.64        10.36        -5.76        12.76        -0.99         7.19        12.18        -8.07         1.79        -1.22         4.13          5.1         3.37        -0.96        -0.49         2.56         1.77        -1.12        3.116
 14.11        -0.08        -9.75        -1.91        -9.08       -12.57        -9.45         7.33        -6.11        10.49        -0.93         9.96        14.36        -7.94          1.8        -1.61         3.57         4.79          3.4        -1.03        -1.88        -0.44         0.38        -0.86      3.11668
 12.49        -1.71        -8.36        -4.66       -10.07        -9.14        -7.49         6.09        -6.84         7.91        -0.04        10.94        12.79        -5.06         1.88        -1.54          3.7         4.85         2.44        -0.99        -2.91        -2.68        -0.84        -0.72      3.13989
 9.57        -2.73        -6.93        -5.84       -13.41        -7.46           -7         4.34        -8.07         7.42         2.42        13.26        12.68        -2.47         1.89        -1.46         3.38         4.67         2.44        -1.02        -3.93        -4.22         -1.4         0.13      3.12552
 7.84        -2.86        -3.51        -8.15       -13.92        -4.18        -4.34         2.24        -8.24         7.18         2.81        14.92        12.19        -1.01         1.92        -1.74         2.47          3.7         1.16        -1.06        -4.52        -5.34        -2.03         0.32      3.11151
 6        -4.15        -3.17        -9.54       -14.74        -3.42         -2.9         1.47          -10         5.13         3.81        12.48         9.67        -0.31         1.83        -1.52         2.76         4.09         0.73        -1.16        -5.72        -7.27        -3.32        -0.03      3.11416
 4.3        -3.68        -1.45        -7.67        -14.9        -3.85        -2.35          2.5        -12.6         1.87         4.36        10.35        11.04         -1.6         1.98        -1.73         0.86         2.08         0.25        -1.08        -7.01        -9.55         -5.2        -0.69      3.10985
